match_id,team1,team2,toss_winner,toss_decision,venue,winner,h2h_team1_win_pct,avg_runs_per_match,venue_win_pct_team1,venue_win_pct_team2,form_team1,form_team2,toss_winner_won
1426293,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai Indians,43.48,346.38,16.67,55.56,60.0,20.0,1
1426294,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,"Arun Jaitley Stadium, Delhi",Delhi Capitals,63.64,380.69,50.0,33.33,60.0,80.0,0
1426295,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,75.0,364.85,50.0,46.15,60.0,40.0,0
1426296,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,100.0,378.75,100.0,50.0,60.0,40.0,0
1426297,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,57.14,339.58,56.25,33.33,20.0,40.0,0
1426298,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,"Eden Gardens, Kolkata",Kolkata Knight Riders,32.35,380.31,50.0,50.0,80.0,20.0,0
1426299,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,44.83,316.64,33.33,66.67,60.0,40.0,0
1426300,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,100.0,380.14,57.14,50.0,80.0,60.0,0
1426302,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,"Arun Jaitley Stadium, Delhi",Delhi Capitals,40.0,380.69,50.0,50.0,60.0,40.0,0
1426303,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,"Barsapara Cricket Stadium, Guwahati",Punjab Kings,57.14,339.67,33.33,100.0,40.0,40.0,0
1426305,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Lucknow Super Giants,83.33,346.38,60.0,55.56,20.0,20.0,0
1426306,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,50.0,380.14,57.14,50.0,100.0,60.0,0
1426307,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,28.57,364.85,50.0,46.15,60.0,40.0,0
1426309,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,32.14,339.58,50.0,75.0,60.0,80.0,0
1426310,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,50.0,339.58,50.0,75.0,100.0,20.0,1
1426311,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,55.0,316.64,22.22,33.33,60.0,20.0,0
1426312,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Kolkata Knight Riders,32.14,316.64,22.22,50.0,60.0,100.0,0
